Transaction_ID,Timestamp,Customer_ID,Customer_Phone,City,Channel,Transaction_Type,Amount_CFA,Fee_Rate,Fee_CFA,Discount_Applied,Promo_Code,Merchant_ID,Merchant_Category,Agent_ID,KYC_Level,Status,Reversed,FRAUD_Score,Device_OS,Balance_Before_CFA,Balance_After_CFA
TXN0533,2025-11-17 00:09:11,C10004,221026542351,Pikine,Agent,CASH_OUT,100000,0.005,500,FALSE,,M0000,None,A3094,LEVEL_3,FAILED,FALSE,0.29,Android,14166,14166
TXN0706,2025-11-17 01:41:45,C10112,221044997278,Mbour,Agent,P2P,75000,0.005,375,FALSE,,M0000,None,A2303,LEVEL_2,SUCCESS,FALSE,0.17,iOS,209790,134415
TXN0769,2025-11-17 01:42:15,C10134,221612004711,Pikine,App,CASH_IN,100000,0.0,0,FALSE,,M0000,None,A8595,LEVEL_3,SUCCESS,FALSE,0.07,Android,63903,163903
TXN0867,2025-11-17 02:21:29,C10008,221475255341,Ziguinchor,App,CASH_IN,75000,0.0,0,TRUE,WAVE10,M0000,None,A5433,LEVEL_1,SUCCESS,FALSE,0.26,FeaturePhone,91179,166179
TXN0725,2025-11-17 02:45:58,C10246,221348434437,Kaolack,App,BANK_TRANSFER,75000,0.015,1125,FALSE,,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.25,FeaturePhone,181708,105583
TXN0419,2025-11-17 03:40:45,C10100,221877190659,Kaolack,App,MERCHANT_PAY,20000,0.005,100,FALSE,,M5081,Transport,,LEVEL_2,SUCCESS,FALSE,0.21,Android,146169,126069
TXN0364,2025-11-17 03:53:07,C10027,221333872624,Rufisque,App,P2P,50000,0.015,750,FALSE,,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.15,FeaturePhone,75299,24549
TXN0606,2025-11-17 04:09:14,C10079,221498776945,Saint-Louis,App,P2P,30000,0.005,150,TRUE,WAVE10,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.27,Android,233114,202964
TXN0265,2025-11-17 06:08:01,C10184,221229270653,Pikine,App,MERCHANT_PAY,15000,0.01,150,FALSE,,M8384,Transport,,LEVEL_2,SUCCESS,FALSE,0.1,Android,150783,135633
TXN0380,2025-11-17 06:29:01,C10126,221409097439,Kaolack,App,MERCHANT_PAY,20000,0.01,200,FALSE,,M8838,Electronics,,LEVEL_2,FAILED,FALSE,0.06,Android,1790,1790
TXN0057,2025-11-17 09:42:05,C10014,221269166978,Kaolack,USSD,MERCHANT_PAY,2000,0.0,0,TRUE,ZEROFEES,M2175,Pharmacy,,LEVEL_2,SUCCESS,FALSE,0.05,Android,144271,142271
TXN0456,2025-11-17 09:54:37,C10182,221733221418,Dakar,USSD,BILL_PAY,5000,0.005,25,FALSE,,M3153,Fuel,,LEVEL_2,SUCCESS,FALSE,0.06,Android,207867,202842
TXN0879,2025-11-17 09:57:31,C10163,221762268388,Touba,App,AIRTIME,5000,0.0,0,FALSE,,M0000,None,,LEVEL_2,FAILED,FALSE,0.12,Android,220351,220351
TXN0771,2025-11-17 10:40:53,C10037,221118384251,Thiès,App,P2P,30000,0.015,450,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.18,iOS,50273,19823
TXN0429,2025-11-17 11:03:13,C10232,221801624565,Guédiawaye,Agent,CASH_IN,150000,0.0,0,FALSE,,M0000,None,A3299,LEVEL_2,SUCCESS,FALSE,0.2,Android,8044,158044
TXN0740,2025-11-17 12:59:17,C10019,221039117182,Guédiawaye,App,CASH_OUT,15000,0.01,150,FALSE,,M0000,None,A3956,LEVEL_1,SUCCESS,FALSE,0.2,Android,244113,228963
TXN0104,2025-11-17 13:31:19,C10249,221747338484,Rufisque,Agent,P2P,15000,0.005,75,FALSE,,M0000,None,A2423,LEVEL_2,SUCCESS,FALSE,0.06,Web,26671,11596
TXN0094,2025-11-17 15:12:21,C10163,221762268388,Pikine,Agent,MERCHANT_PAY,1000,0.005,5,FALSE,,M1111,Education,A4206,LEVEL_2,SUCCESS,FALSE,0.09,Android,246581,245576
TXN0170,2025-11-17 16:57:30,C10002,221960013389,Saint-Louis,App,P2P,10000,0.005,50,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.06,Android,61036,50986
TXN0404,2025-11-17 17:13:47,C10013,221532871012,Kaolack,USSD,CASH_OUT,15000,0.015,225,TRUE,WEEKEND,M0000,None,A7130,LEVEL_1,FAILED,FALSE,0.12,Web,1358,1358
TXN0930,2025-11-17 19:55:52,C10186,221359774688,Saint-Louis,App,P2P,15000,0.005,75,FALSE,,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.11,Android,57255,42180
TXN0266,2025-11-17 22:11:27,C10234,221168784991,Saint-Louis,USSD,MERCHANT_PAY,3000,0.0,0,TRUE,NEWUSER,M7312,Utilities,,LEVEL_1,SUCCESS,FALSE,0.02,FeaturePhone,119746,116746
TXN0558,2025-11-18 01:55:25,C10168,221521818835,Kaolack,Agent,BANK_TRANSFER,200000,0.015,3000,FALSE,,M0000,None,A7293,LEVEL_2,FAILED,FALSE,0.27,Android,4053,4053
TXN0088,2025-11-18 04:46:42,C10046,221025634216,Rufisque,USSD,BILL_PAY,2500,0.005,12,FALSE,,M9301,Transport,,LEVEL_2,SUCCESS,FALSE,0.15,FeaturePhone,30817,28305
TXN0933,2025-11-18 06:16:20,C10247,221575844198,Kaolack,Web,AIRTIME,500,0.005,2,FALSE,,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.05,Web,790,288
TXN0342,2025-11-18 08:24:09,C10166,221529751613,Mbour,USSD,CASH_OUT,30000,0.005,150,FALSE,,M0000,None,A7840,LEVEL_2,SUCCESS,FALSE,0.14,Android,161120,130970
TXN0192,2025-11-18 08:24:40,C10164,221516060715,Ziguinchor,App,P2P,8000,0.005,40,TRUE,WEEKEND,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.19,iOS,64277,56237
TXN0908,2025-11-18 13:23:50,C10182,221733221418,Kaolack,Agent,CASH_IN,30000,0.0,0,FALSE,,M0000,None,A1337,LEVEL_1,SUCCESS,FALSE,0.18,Android,169497,199497
TXN0149,2025-11-18 14:20:01,C10129,221232858842,Mbour,USSD,P2P,20000,0.015,300,FALSE,,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.16,Android,61740,41440
TXN0919,2025-11-18 15:26:45,C10131,221685160481,Saint-Louis,USSD,P2P,3000,0.005,15,FALSE,,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.08,Android,195582,192567
TXN0345,2025-11-18 16:39:42,C10074,221374529912,Pikine,App,P2P,5000,0.015,75,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.08,Android,43729,38654
TXN0072,2025-11-18 17:54:09,C10058,221037917693,Mbour,Web,BANK_TRANSFER,200000,0.01,2000,FALSE,,M0000,None,,LEVEL_0,FAILED,FALSE,0.59,Web,48840,48840
TXN0273,2025-11-18 19:12:51,C10227,221815371473,Touba,App,P2P,20000,0.015,300,FALSE,,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.21,Android,166780,146480
TXN0739,2025-11-18 19:14:02,C10225,221102767735,Ziguinchor,App,P2P,20000,0.015,300,TRUE,WAVE10,M0000,None,,LEVEL_1,SUCCESS,TRUE,0.25,Android,228578,228578
TXN0562,2025-11-18 19:17:05,C10002,221960013389,Mbour,App,P2P,75000,0.005,375,TRUE,NEWUSER,M0000,None,,LEVEL_0,SUCCESS,FALSE,0.41,Android,100986,25611
TXN0328,2025-11-18 19:25:53,C10184,221229270653,Ziguinchor,USSD,P2P,15000,0.005,75,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.18,Android,59883,44808
TXN0236,2025-11-18 20:21:15,C10141,221228421020,Kaolack,App,MERCHANT_PAY,12000,0.005,60,FALSE,,M5320,Education,,LEVEL_2,SUCCESS,FALSE,0.17,Android,94254,82194
TXN0603,2025-11-18 20:22:40,C10166,221529751613,Thiès,App,P2P,50000,0.005,250,TRUE,WAVE10,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.19,Android,115895,65645
TXN0984,2025-11-18 21:34:19,C10221,221424981829,Saint-Louis,App,AIRTIME,5000,0.01,50,FALSE,,M0000,None,,LEVEL_1,FAILED,FALSE,0.12,Android,187935,187935
TXN0612,2025-11-18 23:47:35,C10197,221518888806,Kaolack,App,CASH_IN,75000,0.0,0,TRUE,ZEROFEES,M0000,None,A9001,LEVEL_2,SUCCESS,FALSE,0.12,Web,135949,210949
TXN0135,2025-11-19 02:06:59,C10030,221260647468,Kaolack,App,CASH_IN,150000,0.0,0,FALSE,,M0000,None,A2733,LEVEL_2,SUCCESS,FALSE,0.05,iOS,241303,391303
TXN0509,2025-11-19 03:27:22,C10179,221251925462,Touba,App,MERCHANT_PAY,3000,0.005,15,FALSE,,M8811,Utilities,,LEVEL_0,SUCCESS,FALSE,0.12,FeaturePhone,219184,216169
TXN0620,2025-11-19 04:02:15,C10211,221310278681,Mbour,USSD,P2P,75000,0.015,1125,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.14,Android,205582,129457
TXN0017,2025-11-19 04:51:44,C10235,221216558523,Mbour,Web,BANK_TRANSFER,20000,0.015,300,TRUE,WAVE10,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.09,Web,147825,127525
TXN0537,2025-11-19 08:34:04,C10052,221835615951,Dakar,Agent,BILL_PAY,30000,0.003,90,FALSE,,M1790,Transport,A1308,LEVEL_1,SUCCESS,FALSE,0.05,Web,241076,210986
TXN0358,2025-11-19 09:25:34,C10214,221884422583,Kaolack,App,CASH_IN,50000,0.0,0,FALSE,,M0000,None,A7594,LEVEL_2,SUCCESS,FALSE,0.1,Android,83994,133994
TXN0991,2025-11-19 14:14:03,C10061,221788957986,Ziguinchor,Agent,BANK_TRANSFER,150000,0.015,2250,FALSE,,M0000,None,A8005,LEVEL_0,FAILED,FALSE,0.44,Android,145445,145445
TXN0971,2025-11-19 14:31:34,C10246,221348434437,Touba,USSD,P2P,30000,0.015,450,FALSE,,M0000,None,,LEVEL_0,SUCCESS,FALSE,0.13,FeaturePhone,80283,49833
TXN0428,2025-11-19 14:35:13,C10220,221535841438,Dakar,App,CASH_OUT,75000,0.005,375,TRUE,PAYBILL5,M0000,None,A2428,LEVEL_2,SUCCESS,TRUE,0.17,Android,23544,23544
TXN0927,2025-11-19 16:19:50,C10197,221518888806,Rufisque,USSD,P2P,8000,0.005,40,FALSE,,M0000,None,,LEVEL_0,SUCCESS,FALSE,0.08,Android,260949,252909
TXN0923,2025-11-19 17:33:31,C10210,221719285654,Ziguinchor,App,P2P,20000,0.005,100,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.13,Android,150130,130030
TXN0593,2025-11-19 19:44:32,C10050,221019655698,Ziguinchor,Agent,P2P,20000,0.005,100,FALSE,,M0000,None,A2518,LEVEL_2,SUCCESS,FALSE,0.16,Android,46081,25981
TXN0320,2025-11-19 21:04:10,C10077,221586518506,Kaolack,Agent,CASH_OUT,50000,0.015,750,FALSE,,M0000,None,A585,LEVEL_1,FAILED,FALSE,0.11,Android,45421,45421
TXN0433,2025-11-19 23:51:41,C10121,221692221969,Saint-Louis,App,CASH_IN,150000,0.0,0,TRUE,NEWUSER,M0000,None,A6396,LEVEL_2,FAILED,FALSE,0.1,iOS,26810,26810
TXN0160,2025-11-20 00:35:10,C10083,221367837770,Mbour,App,P2P,30000,0.005,150,FALSE,,M0000,None,,LEVEL_3,SUCCESS,FALSE,0.17,iOS,132176,102026
TXN0774,2025-11-20 00:53:07,C10071,221755646417,Thiès,Agent,AIRTIME,5000,0.005,25,FALSE,,M0000,None,A3320,LEVEL_2,SUCCESS,FALSE,0.2,Android,242883,237858
TXN0111,2025-11-20 01:10:16,C10225,221102767735,Rufisque,Agent,P2P,5000,0.01,50,FALSE,,M0000,None,A7606,LEVEL_2,SUCCESS,FALSE,0.0,FeaturePhone,235638,230588
TXN0169,2025-11-20 02:53:03,C10082,221549480831,Ziguinchor,App,CASH_OUT,100000,0.015,1500,FALSE,,M0000,None,A5183,LEVEL_1,FAILED,FALSE,0.4,Android,223100,223100
TXN0781,2025-11-20 06:07:24,C10002,221960013389,Touba,App,P2P,1000,0.015,15,FALSE,,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.13,Android,25611,24596
TXN0554,2025-11-20 06:35:51,C10180,221914865281,Mbour,App,P2P,1000,0.015,15,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.14,Android,119922,118907
TXN0074,2025-11-20 07:22:02,C10188,221818141247,Mbour,Agent,P2P,5000,0.015,75,FALSE,,M0000,None,A158,LEVEL_0,FAILED,FALSE,0.25,Android,64871,64871
TXN0954,2025-11-20 11:44:30,C10182,221733221418,Ziguinchor,USSD,P2P,1000,0.01,10,FALSE,,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.24,iOS,198995,197985
TXN0526,2025-11-20 12:17:34,C10063,221734714345,Kaolack,App,P2P,75000,0.005,375,FALSE,,M0000,None,,LEVEL_1,FAILED,FALSE,0.12,Android,70882,70882
TXN0955,2025-11-20 12:43:19,C10068,221467065627,Guédiawaye,Agent,CASH_OUT,10000,0.005,50,FALSE,,M0000,None,A5266,LEVEL_1,SUCCESS,FALSE,0.11,Android,133837,123787
TXN0315,2025-11-20 19:35:34,C10157,221183667525,Kaolack,App,CASH_IN,30000,0.0,0,FALSE,,M0000,None,A1741,LEVEL_1,FAILED,FALSE,0.22,iOS,201809,201809
TXN0461,2025-11-20 23:59:51,C10062,221872774348,Touba,USSD,CASH_IN,10000,0.0,0,FALSE,,M0000,None,A5216,LEVEL_2,SUCCESS,FALSE,0.28,Android,187730,197730
TXN0260,2025-11-21 00:38:11,C10194,221103697117,Rufisque,App,AIRTIME,10000,0.01,100,FALSE,,M0000,None,,LEVEL_3,SUCCESS,FALSE,0.18,FeaturePhone,21461,11361
TXN0503,2025-11-21 03:49:52,C10243,221263689702,Kaolack,App,CASH_IN,150000,0.0,0,FALSE,,M0000,None,A4992,LEVEL_2,SUCCESS,FALSE,0.01,Android,631,150631
TXN0695,2025-11-21 04:02:19,C10027,221333872624,Ziguinchor,App,CASH_IN,50000,0.0,0,FALSE,,M0000,None,A3016,LEVEL_1,SUCCESS,FALSE,0.17,FeaturePhone,24549,74549
TXN0988,2025-11-21 04:54:22,C10031,221723430980,Dakar,Agent,AIRTIME,2000,0.005,10,FALSE,,M0000,None,A9500,LEVEL_1,SUCCESS,FALSE,0.19,Android,7389,5379
TXN0187,2025-11-21 06:39:36,C10177,221255466590,Saint-Louis,App,P2P,8000,0.015,120,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.16,Android,184009,175889
TXN0669,2025-11-21 07:45:40,C10178,221515186449,Pikine,App,CASH_IN,150000,0.0,0,FALSE,,M0000,None,A3079,LEVEL_1,SUCCESS,FALSE,0.12,iOS,138828,288828
TXN0506,2025-11-21 09:07:57,C10034,221939909169,Rufisque,App,BILL_PAY,15000,0.005,75,FALSE,,M7520,Utilities,,LEVEL_2,FAILED,FALSE,0.08,Android,10181,10181
TXN0050,2025-11-21 09:27:31,C10209,221569092755,Rufisque,Agent,CASH_OUT,15000,0.01,150,FALSE,,M0000,None,A4795,LEVEL_2,SUCCESS,FALSE,0.0,Android,52994,37844
TXN0920,2025-11-21 09:43:55,C10147,221856984789,Touba,App,AIRTIME,2500,0.0,0,FALSE,,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.14,iOS,372000,369500
TXN0200,2025-11-21 09:49:44,C10059,221676320163,Rufisque,Agent,BILL_PAY,5000,0.0,0,FALSE,,M8072,Grocery,A8872,LEVEL_1,FAILED,FALSE,0.03,iOS,242511,242511
TXN0517,2025-11-21 10:37:22,C10240,221694097499,Mbour,App,CASH_IN,75000,0.0,0,TRUE,PAYBILL5,M0000,None,A5182,LEVEL_1,SUCCESS,FALSE,0.28,Android,186403,261403
TXN0640,2025-11-21 16:47:00,C10244,221838578652,Rufisque,Web,CASH_OUT,30000,0.005,150,FALSE,,M0000,None,A5030,LEVEL_0,SUCCESS,FALSE,0.07,Web,63195,33045
TXN0343,2025-11-21 16:51:19,C10193,221289861434,Rufisque,App,AIRTIME,500,0.0,0,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.14,Android,205394,204894
TXN0110,2025-11-21 20:34:32,C10234,221168784991,Kaolack,Agent,MERCHANT_PAY,30000,0.0,0,TRUE,WEEKEND,M6610,Transport,A8590,LEVEL_3,SUCCESS,TRUE,0.11,FeaturePhone,119746,119746
TXN0012,2025-11-21 21:32:52,C10240,221694097499,Rufisque,Web,P2P,20000,0.005,100,FALSE,,M0000,None,,LEVEL_3,SUCCESS,FALSE,0.13,Web,211528,191428
TXN0622,2025-11-21 21:47:09,C10153,221983273158,Dakar,Agent,P2P,1000,0.005,5,FALSE,,M0000,None,A9341,LEVEL_2,SUCCESS,FALSE,0.16,iOS,238986,237981
TXN0799,2025-11-21 23:08:31,C10234,221168784991,Ziguinchor,USSD,BILL_PAY,5000,0.0,0,TRUE,ZEROFEES,M5360,Utilities,,LEVEL_2,SUCCESS,FALSE,0.12,iOS,39561,34561
TXN0161,2025-11-22 00:44:02,C10222,221922995900,Kaolack,Agent,P2P,15000,0.015,225,FALSE,,M0000,None,A1182,LEVEL_2,SUCCESS,FALSE,0.04,FeaturePhone,152868,137643
TXN0157,2025-11-22 01:09:01,C10170,221212779979,Saint-Louis,App,P2P,20000,0.015,300,FALSE,,M0000,None,,LEVEL_3,PENDING,FALSE,0.27,Android,125352,125352
TXN0634,2025-11-22 01:25:17,C10082,221549480831,Touba,App,CASH_OUT,30000,0.01,300,FALSE,,M0000,None,A3497,LEVEL_1,SUCCESS,FALSE,0.09,FeaturePhone,213578,183278
TXN0752,2025-11-22 03:05:48,C10001,221104332181,Kaolack,App,CASH_OUT,40000,0.015,600,FALSE,,M0000,None,A6231,LEVEL_1,SUCCESS,FALSE,0.01,Android,146983,106383
TXN0983,2025-11-22 03:27:14,C10227,221815371473,Touba,Agent,CASH_IN,50000,0.0,0,FALSE,,M0000,None,A391,LEVEL_0,SUCCESS,FALSE,0.04,iOS,90712,140712
TXN0964,2025-11-22 08:15:27,C10107,221348247710,Ziguinchor,App,P2P,75000,0.015,1125,FALSE,,M0000,None,,LEVEL_1,FAILED,FALSE,0.3,iOS,74083,74083
TXN0775,2025-11-22 08:20:42,C10072,221080531003,Guédiawaye,App,P2P,15000,0.01,150,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.17,Android,154749,139599
TXN0510,2025-11-22 10:14:25,C10233,221060983584,Ziguinchor,App,MERCHANT_PAY,2000,0.01,20,FALSE,,M5342,Fashion,,LEVEL_1,SUCCESS,FALSE,0.05,Android,58151,56131
TXN0579,2025-11-22 10:43:33,C10237,221787298259,Thiès,Agent,BANK_TRANSFER,200000,0.015,3000,FALSE,,M0000,None,A943,LEVEL_2,FAILED,FALSE,0.18,FeaturePhone,146485,146485
TXN0199,2025-11-22 13:17:45,C10229,221595327877,Touba,App,AIRTIME,10000,0.01,100,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.12,FeaturePhone,14584,4484
TXN0687,2025-11-22 13:58:32,C10009,221928327648,Ziguinchor,Agent,P2P,15000,0.005,75,FALSE,,M0000,None,A4949,LEVEL_2,SUCCESS,FALSE,0.1,Android,20017,4942
TXN0675,2025-11-22 15:39:28,C10030,221260647468,Dakar,Agent,CASH_OUT,25000,0.005,125,FALSE,,M0000,None,A6629,LEVEL_1,SUCCESS,FALSE,0.01,Android,349238,324113
TXN0518,2025-11-22 16:51:40,C10017,221489325288,Thiès,USSD,CASH_IN,50000,0.0,0,FALSE,,M0000,None,A8186,LEVEL_0,PENDING,FALSE,0.04,Android,144298,144298
TXN0751,2025-11-22 17:07:31,C10173,221005411998,Rufisque,App,P2P,8000,0.005,40,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.05,iOS,187894,179854
TXN0681,2025-11-22 17:13:57,C10169,221523124329,Guédiawaye,App,P2P,15000,0.01,150,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.18,iOS,24514,9364
TXN0243,2025-11-22 18:29:40,C10040,221244935348,Dakar,USSD,BANK_TRANSFER,20000,0.005,100,FALSE,,M0000,None,,LEVEL_3,SUCCESS,FALSE,0.16,iOS,339560,319460
TXN0037,2025-11-22 19:02:28,C10115,221627028951,Saint-Louis,App,BILL_PAY,20000,0.0,0,FALSE,,M4841,Fashion,,LEVEL_2,FAILED,FALSE,0.14,Android,85964,85964
TXN0650,2025-11-22 20:43:37,C10077,221586518506,Rufisque,App,P2P,8000,0.015,120,TRUE,WAVE10,M0000,None,,LEVEL_2,FAILED,FALSE,0.18,iOS,50421,50421
TXN0191,2025-11-22 20:45:43,C10095,221412328120,Pikine,USSD,MERCHANT_PAY,30000,0.005,150,FALSE,,M9789,Grocery,,LEVEL_3,FAILED,FALSE,0.08,Android,188376,188376
TXN0550,2025-11-22 21:37:38,C10028,221731781080,Kaolack,App,AIRTIME,2500,0.0,0,FALSE,,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.07,iOS,214092,211592
TXN0119,2025-11-22 22:08:37,C10176,221820377889,Mbour,USSD,CASH_IN,50000,0.0,0,FALSE,,M0000,None,A9147,LEVEL_3,SUCCESS,FALSE,0.21,Android,109011,159011
TXN0749,2025-11-22 22:19:36,C10187,221623924075,Pikine,App,CASH_IN,10000,0.0,0,FALSE,,M0000,None,A5158,LEVEL_1,SUCCESS,FALSE,0.07,iOS,189566,199566
TXN0486,2025-11-22 23:41:10,C10178,221515186449,Rufisque,App,P2P,10000,0.015,150,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.01,iOS,148978,138828
TXN0152,2025-11-23 02:40:26,C10191,221051522047,Mbour,App,CASH_OUT,5000,0.01,50,FALSE,,M0000,None,A5123,LEVEL_2,FAILED,FALSE,0.15,iOS,153677,153677
TXN0475,2025-11-23 03:14:06,C10013,221532871012,Thiès,Agent,CASH_OUT,30000,0.005,150,FALSE,,M0000,None,A416,LEVEL_1,PENDING,FALSE,0.25,Android,1358,1358
TXN0871,2025-11-23 05:34:25,C10169,221523124329,Pikine,Agent,MERCHANT_PAY,5000,0.0,0,FALSE,,M4934,Education,A7572,LEVEL_1,SUCCESS,FALSE,0.11,Android,6364,1364
TXN0476,2025-11-23 05:45:04,C10177,221255466590,Kaolack,Web,AIRTIME,3000,0.005,15,TRUE,WAVE10,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.15,Web,225889,222874
TXN0299,2025-11-23 06:00:52,C10048,221036541458,Kaolack,USSD,CASH_OUT,75000,0.01,750,FALSE,,M0000,None,A8949,LEVEL_2,SUCCESS,FALSE,0.19,Android,310265,234515
TXN0997,2025-11-23 08:26:28,C10176,221820377889,Saint-Louis,App,P2P,15000,0.015,225,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.26,Android,209011,193786
TXN0109,2025-11-23 11:10:45,C10035,221985435346,Thiès,Web,CASH_IN,50000,0.0,0,FALSE,,M0000,None,A9912,LEVEL_2,SUCCESS,FALSE,0.19,Web,170996,220996
TXN0679,2025-11-23 11:56:55,C10135,221382675869,Mbour,App,P2P,10000,0.01,100,FALSE,,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.19,Android,149688,139588
TXN0004,2025-11-23 15:09:21,C10064,221581223623,Ziguinchor,App,P2P,2000,0.005,10,FALSE,,M0000,None,,LEVEL_3,SUCCESS,FALSE,0.24,iOS,229832,227822
TXN0377,2025-11-23 17:51:13,C10161,221784036900,Guédiawaye,App,MERCHANT_PAY,1000,0.0,0,FALSE,,M5357,Transport,,LEVEL_2,SUCCESS,FALSE,0.19,Android,167434,166434
TXN0018,2025-11-23 19:16:44,C10018,221095701543,Guédiawaye,App,CASH_IN,150000,0.0,0,FALSE,,M0000,None,A258,LEVEL_1,SUCCESS,FALSE,0.27,Android,171151,321151
TXN0087,2025-11-23 22:22:30,C10250,221219933083,Guédiawaye,App,MERCHANT_PAY,1000,0.0,0,FALSE,,M6364,Education,,LEVEL_1,FAILED,FALSE,0.19,iOS,151600,151600
TXN0966,2025-11-23 23:57:02,C10233,221060983584,Saint-Louis,USSD,AIRTIME,3000,0.01,30,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.24,Android,56131,53101
TXN0976,2025-11-24 03:37:16,C10024,221834738299,Saint-Louis,Web,CASH_IN,10000,0.0,0,FALSE,,M0000,None,A8932,LEVEL_1,SUCCESS,FALSE,0.05,Web,145459,155459
TXN0768,2025-11-24 05:18:44,C10083,221367837770,Ziguinchor,USSD,CASH_OUT,10000,0.005,50,FALSE,,M0000,None,A1270,LEVEL_2,SUCCESS,FALSE,0.26,Web,89011,78961
TXN0798,2025-11-24 06:20:51,C10220,221535841438,Rufisque,App,MERCHANT_PAY,12000,0.0,0,FALSE,,M5648,Restaurant,,LEVEL_1,SUCCESS,FALSE,0.17,Android,13444,1444
TXN0007,2025-11-24 08:01:35,C10078,221716572628,Guédiawaye,Web,CASH_OUT,25000,0.005,125,FALSE,,M0000,None,A9694,LEVEL_1,SUCCESS,FALSE,0.3,Web,129476,104351
TXN0204,2025-11-24 08:34:27,C10069,221298069901,Ziguinchor,Web,CASH_IN,100000,0.0,0,FALSE,,M0000,None,A6100,LEVEL_1,SUCCESS,FALSE,0.37,Web,158015,258015
TXN0484,2025-11-24 09:09:09,C10130,221474517123,Mbour,Agent,CASH_IN,30000,0.0,0,FALSE,,M0000,None,A5596,LEVEL_1,SUCCESS,FALSE,0.14,Android,117109,147109
TXN0932,2025-11-24 09:48:32,C10175,221978207151,Ziguinchor,USSD,CASH_IN,20000,0.0,0,FALSE,,M0000,None,A5901,LEVEL_3,SUCCESS,FALSE,0.27,Android,237793,257793
TXN0823,2025-11-24 13:38:42,C10045,221586923226,Ziguinchor,Agent,AIRTIME,500,0.0,0,FALSE,,M0000,None,A7524,LEVEL_1,SUCCESS,FALSE,0.3,Android,211258,210758
TXN0013,2025-11-24 13:40:53,C10142,221539502402,Saint-Louis,Agent,CASH_IN,50000,0.0,0,FALSE,,M0000,None,A8148,LEVEL_2,SUCCESS,FALSE,0.14,Android,181605,231605
TXN0824,2025-11-24 19:37:47,C10204,221758416169,Guédiawaye,Web,CASH_IN,75000,0.0,0,FALSE,,M0000,None,A2610,LEVEL_1,SUCCESS,FALSE,0.26,Web,10154,85154
TXN0882,2025-11-24 20:58:47,C10101,221401399049,Guédiawaye,USSD,CASH_IN,10000,0.0,0,FALSE,,M0000,None,A4526,LEVEL_1,SUCCESS,FALSE,0.08,FeaturePhone,77338,87338
TXN0029,2025-11-24 21:37:51,C10147,221856984789,Mbour,App,CASH_IN,150000,0.0,0,TRUE,ZEROFEES,M0000,None,A6900,LEVEL_1,SUCCESS,FALSE,0.19,Android,122000,272000
TXN0010,2025-11-24 21:54:04,C10066,221669096705,Rufisque,App,P2P,30000,0.015,450,FALSE,,M0000,None,,LEVEL_2,FAILED,FALSE,0.16,Android,2429,2429
TXN0180,2025-11-24 23:47:34,C10012,221238849696,Guédiawaye,USSD,P2P,50000,0.005,250,TRUE,NEWUSER,M0000,None,,LEVEL_2,FAILED,FALSE,0.34,Android,34016,34016
TXN0491,2025-11-25 01:50:31,C10236,221986800025,Dakar,Agent,CASH_OUT,15000,0.01,150,FALSE,,M0000,None,A4589,LEVEL_2,SUCCESS,FALSE,0.12,Android,34125,18975
TXN0851,2025-11-25 03:25:10,C10084,221143634957,Touba,App,MERCHANT_PAY,1000,0.0,0,FALSE,,M1115,Education,,LEVEL_2,FAILED,FALSE,0.07,iOS,62898,62898
